DATE,AWND,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,PSUN,SNOW,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WSF1,WSF2,WSF5,WSFG,WSFM
1978-03,,0,0,8,5,19,5,0,20,6,0,0,16,20,8.2,0.79,60,4954,894,2.46,71.6,16.1,36.1,42.7,29.6,15906,,,,270,315,,,,46.1,34.9
1978-04,,0,0,9,6,0,0,0,1,0,2,0,29,0,0,0.75,75,5440,486,1.8,66.1,0,48.8,55.8,41.8,15516,,,,315,315,,,,49.4,34
1978-05,,37,37,12,6,0,0,0,0,0,12,0,37,0,0,1.73,86,5654,214,4.5,61.4,0,59.3,66.5,52.1,16662,,,,180,180,,,,40.3,30
1978-06,,152,115,11,6,0,0,0,0,0,26,0,52,0,0,0.37,89,5673,19,1.53,73.4,0,68.2,77.4,58.9,20184,,,,315,225,,,,42.5,29.1
1978-07,,383,231,7,4,0,0,0,0,0,27,6,56,0,0,0.81,99,12,12,1.48,71,0,72,80.6,63.5,20286,,,,45,225,,,,36.7,25.9
1978-08,,599,216,12,7,0,0,0,0,0,26,3,55,0,0,1.47,93,24,11,4.62,54,0,71.6,78.2,65,13842,,,,315,270,,,,31.1,23
1978-09,,645,46,7,4,0,0,0,0,0,15,0,42,0,0,0.71,88,177,153,1.3,74.5,0,61.4,70,52.8,16752,,,,360,225,,,,40.3,29.1
1978-10,,645,0,9,6,0,0,0,0,0,4,0,33,0,0,0.85,78,565,388,3.13,65,0,52.5,60.5,44.5,13278,,,,315,315,,,,38,27.1
1978-11,,645,0,12,6,3,2,0,9,2,1,0,17,1,2.1,0.61,70,1210,644,2.21,51.3,4.2,43.5,50,37.1,9108,,,,225,225,,,,41.4,29.1
1978-12,,645,0,10,8,4,2,0,23,2,0,0,19,5,4.6,1.18,62,2132,922,3.63,60.1,5.8,35.3,42,28.5,10212,,,,270,315,,,,59.7,42.1
1979-01,,0,0,18,12,6,4,0,21,11,0,0,4,5,4.2,2.52,61,3141,1009,10.55,40.1,10.5,32.4,39.1,25.8,7038,,,,90,90,,,,62.2,45
1979-02,,0,0,9,4,10,2,6,25,16,0,0,-3,3,3.1,1.75,53,4315,1174,3.47,64.9,6.6,23.1,30.4,15.7,11418,,,,315,315,,,,51.7,34
1979-03,,0,0,12,7,2,0,0,11,0,1,0,19,2,0,1.11,72,5014,699,3.04,45.9,0,42.4,49.9,35,10884,,,,315,180,,,,47.2,31.1
1979-04,,0,0,13,7,0,0,0,0,0,3,0,33,0,0.3,1.19,77,5504,490,3.2,48.6,0.4,48.7,55.6,41.7,11808,,,,315,315,,,,52.8,36
1979-05,,34,34,16,9,0,0,0,0,0,12,2,45,0,0,0.8,95,5658,154,4.25,55.2,0,61.1,68.5,53.7,14910,,,,315,315,,,,35.6,25.1
1979-06,,152,118,6,4,0,0,0,0,0,25,4,50,0,0,0.31,95,5681,23,0.86,74.7,0,68.2,77.3,59.1,20520,,,,315,315,,,,44.7,29.1
1979-07,,449,296,8,5,0,0,0,0,0,31,3,55,0,0,0.94,94,2,2,2.36,66.8,0,74.5,82.9,66.1,18588,,,,270,270,,,,40.3,40
1979-08,,672,223,14,8,0,0,0,0,0,28,3,54,0,0,1.78,91,18,16,5.02,49.9,0,71.7,78.7,64.7,12822,,,,225,225,,,,42.5,30
1979-09,,754,83,7,6,0,0,0,0,0,19,0,42,0,0,1.08,85,104,86,3.61,63.8,0,64.9,72.8,57,14442,,,,180,180,,,,58.6,40
1979-10,,770,15,10,6,0,0,0,2,0,6,0,32,0,0,1.18,83,503,399,3.15,46.7,0,52.6,60,45.3,9492,,,,225,270,,,,47.2,34.9
1979-11,,770,0,10,7,0,0,0,3,0,3,0,29,0,0,1.39,72,996,493,3.29,52.3,0,48.6,55.9,41.2,9222,,,,180,180,,,,51.7,42.9
1979-12,,770,0,8,5,2,1,0,18,3,0,0,5,2,1.5,0.49,68,1875,879,1.42,58.6,2,36.6,44.2,29.1,9954,,,,270,270,,,,65.5,42.1
1980-01,,0,0,5,4,0,0,0,29,12,0,0,11,0,0.4,0.32,57,2979,1103,0.74,51.9,0.4,29.4,35.6,23.2,9168,,,,315,225,,,,57.5,42.9
1980-02,,0,0,4,2,4,1,0,28,13,0,0,9,5,5.3,0.56,53,4057,1079,0.88,71.9,6.5,27.8,35,20.6,13212,,,,315,315,,,,42.5,29.1
1980-03,,0,0,15,8,1,1,0,16,3,0,0,7,2,3,1.46,59,4931,873,5.37,54.9,3.6,36.8,44.5,29.2,12090,,,,270,45,,,,55.3,36
1980-04,,0,0,13,8,0,0,0,0,0,2,0,33,0,0,1.7,75,5419,488,4.36,46.1,0,48.7,56.2,41.2,11064,,,,225,225,,,,44.7,33.1
1980-05,,16,16,8,5,0,0,0,0,0,12,0,44,0,0,0.68,89,5610,190,2.3,64.5,0,59.4,67.6,51.2,17550,,,,360,315,,,,39.1,28
1980-06,,126,110,11,7,0,0,0,0,0,20,3,47,0,0,1.49,96,5680,70,3.06,63.7,0,66.3,75,57.6,17496,,,,,315,,,,,25.9
1980-07,,463,337,11,4,0,0,0,0,0,30,10,57,0,0,1.35,99,2,2,2.21,68.7,0,75.8,84.7,66.9,19614,,,,135,225,,,,46.1,33.1
1980-08,,753,290,9,5,0,0,0,0,0,28,6,58,0,0,0.37,94,7,5,1.55,59,0,74.2,81.9,66.4,15282,,,,315,315,,,,43.6,31.1
1980-09,,886,133,4,3,0,0,0,0,0,23,3,45,0,0,0.32,96,83,75,0.82,74.1,0,66.9,75.8,58.1,16662,,,,270,270,,,,42.5,29.1
1980-10,,887,1,7,6,0,0,0,0,0,2,0,34,0,0,1.84,72,476,393,4.14,56.5,0,52.4,59.6,45.1,11574,,,,135,135,,,,57.5,48.1
1980-11,,887,0,8,7,2,1,0,15,0,0,0,26,2,2.2,1.22,64,1189,713,3.01,53.2,2.4,41.2,48.9,33.5,9420,,,,315,315,,,,47.2,36.9
1980-12,,887,0,10,3,15,2,2,27,9,0,0,-7,2,3.2,0.45,61,2318,1129,0.98,61,5.6,28.6,37.7,19.5,10386,,,,315,315,,,,51.7,40
1981-01,,0,0,7,4,28,5,3,30,19,0,0,-4,5,3,0.22,49,3669,1351,0.95,57.9,11.9,21.4,28.6,14.3,10236,,,,315,315,,,,52.8,34.9
1981-02,,0,0,12,8,2,1,0,15,3,0,0,13,1,1.9,2.15,66,4470,801,6.65,52.1,1.9,36.4,44.1,28.7,9198,,,,180,180,,,,62.2,50.1
1981-03,,0,0,6,2,0,0,0,15,0,3,0,20,0,0.4,0.24,77,5273,803,0.62,56.3,0.5,39.1,46.5,31.7,12546,,,,315,315,,,,50.6,38
1981-04,,0,0,11,8,0,0,0,3,0,6,0,31,0,0,0.72,78,5673,400,3.14,56.7,0,51.7,60.7,42.6,13644,,,,225,225,,,,50.6,34
1981-05,,65,65,10,3,0,0,0,0,0,14,1,40,0,0,0.68,91,5880,207,1.18,64.2,0,60.4,69.5,51.3,17496,,,,45,45,,,,46.1,33.1
1981-06,,244,179,8,6,0,0,0,0,0,28,2,54,0,0,0.41,92,5888,8,1.65,68.4,0,70.7,79,62.4,18780,,,,315,,,,,57.5,
1981-07,,543,299,11,8,0,0,0,0,0,29,5,56,0,0,0.7,99,2,2,3.48,64.4,0,74.6,82.7,66.5,17886,,,,360,360,,,,48.3,34.9
1981-08,,768,225,6,1,0,0,0,0,0,30,2,51,0,0,0.86,90,9,7,1.04,63.9,0,72,80.3,63.8,16404,,,,45,45,,,,42.5,30
1981-09,,822,54,12,8,0,0,0,0,0,18,1,44,0,0,0.46,90,105,96,2.54,50.2,0,63.6,71.5,55.8,11262,,,,315,315,,,,42.5,34
1981-10,,822,0,12,9,0,0,0,0,0,3,0,37,0,0,0.65,74,534,428,3.43,48,0,51.2,58.3,44,9888,,,,270,315,,,,41.4,29.1
1981-11,,822,0,9,6,0,0,0,6,0,0,0,26,0,0,1.68,69,1169,635,4.78,49.1,0,43.8,50.1,37.6,8676,,,,45,45,,,,44.7,31.1
1981-12,,822,0,16,11,17,4,0,26,4,0,0,14,12,11.9,1.51,58,2155,987,6.27,34.5,17.6,33.2,37.9,28.5,5856,,,,270,315,,,,46.1,32
1982-01,,0,0,12,6,17,4,1,30,18,0,0,-2,11,7,1.57,56,3461,1306,4.7,53.6,18,22.9,30.5,15.2,9540,,,,225,225,,,,55.3,38
1982-02,,0,0,10,6,8,3,0,25,6,0,0,15,4,3.1,0.9,54,4419,957,2.66,47.9,7.6,30.8,37.3,24.3,8544,,,,315,315,,,,52.8,33.1
1982-03,,0,0,13,8,2,4,0,13,2,0,0,10,3,1.7,0.44,63,5237,818,2.17,61.2,5.3,38.6,46.3,30.9,13626,,,,,315,,,,,36
1982-04,,0,0,10,7,4,2,0,6,1,7,0,16,12,10.8,1.1,83,5743,506,3.42,67.5,13.3,48.1,58,38.2,16314,,,,270,270,,,,64.4,50.1
1982-05,,13,13,9,7,0,0,0,0,0,9,0,44,0,0,0.7,84,5980,238,2.57,57.7,0,57.8,64.7,50.8,15612,,,,315,315,,,,47.2,32
1982-06,,78,64,16,12,0,0,0,0,0,20,0,45,0,0,2.94,85,6096,116,13.2,48.1,0,63.3,70.3,56.3,13122,,,,45,45,,,,48.3,30
1982-07,,384,306,8,4,0,0,0,0,0,30,7,57,0,0,1.78,98,2,2,4.22,71.7,0,74.8,83.4,66.3,19944,,,,225,225,,,,36.7,29.1
1982-08,,567,183,7,4,0,0,0,0,0,29,0,48,0,0,1.51,87,22,20,2.22,61.8,0,70.2,77.9,62.6,15918,,,,270,270,,,,44.7,33.1
1982-09,,614,47,6,4,0,0,0,0,0,17,0,50,0,0,0.51,87,98,76,1.57,57.3,0,64,71.2,56.9,12996,,,,45,225,,,,33.3,23.9
1982-10,,623,9,7,6,0,0,0,0,0,6,0,35,0,0,1.12,82,444,346,3.19,65.8,0,54.2,62.3,46,13560,,,,45,45,,,,49.4,34.9
1982-11,,625,2,9,5,0,0,0,6,0,5,0,25,0,0,1.56,76,967,523,3.42,45,0,47.6,55.1,40.1,8022,,,,225,225,,,,55.3,34.9
1982-12,,625,0,12,5,4,3,0,16,5,2,0,10,1,1.4,0.38,70,1757,790,1.28,39.2,5.5,39.5,46.4,32.6,6672,,,,270,270,,,,60.8,38
1983-01,,0,0,7,7,9,2,1,25,8,0,0,0,4,2.7,1.44,59,2805,1048,5.03,51.8,4.7,31.2,37.6,24.8,9156,,,,45,45,,,,48.3,38
1983-02,,0,0,9,6,16,4,0,21,7,0,0,7,18,11.5,1.59,57,3707,902,5,57.7,22.3,32.8,39.8,25.7,10308,,,,45,45,,,,52.8,38.9
1983-03,,0,0,18,12,0,0,0,11,0,0,0,22,0,0.2,2.24,61,4464,758,9.72,48.7,0.2,40.6,47.2,33.9,10920,,,,315,315,,,,49.4,32
1983-04,,6,6,14,8,0,0,0,0,0,3,0,34,0,0,2.08,83,4948,484,6.87,45.6,0,49.1,55.4,42.7,10962,,,,90,90,,,,49.4,34
1983-05,,22,16,18,9,0,0,0,0,0,11,0,40,0,0,0.81,81,5177,228,2.95,47.3,0,58.2,65.5,50.8,12828,,,,225,225,,,,41.4,31.1
1983-06,,217,195,6,3,0,0,0,0,0,25,5,53,0,0,0.5,97,5199,22,1.07,73,0,70.7,79.8,61.6,20040,,,,315,315,,,,34.4,23
1983-07,,619,402,10,3,0,0,0,0,0,31,13,60,0,0,0.27,99,0,0,1.07,76.4,0,78,87.2,68.7,21246,,,,315,315,,,,46.1,34.9
1983-08,,895,276,11,6,0,0,0,0,0,29,6,55,0,0,1.06,97,9,9,3.28,65,0,73.6,81.7,65.6,16794,,,,45,45,,,,46.1,30
1983-09,,1107,212,3,2,0,0,0,0,0,23,6,51,0,0,0.69,99,54,45,1.06,85.7,0,70.6,79.4,61.7,19266,,,,180,180,,,,33.3,25.9
1983-10,,1133,25,10,7,0,0,0,1,0,8,0,32,0,0,0.97,85,385,331,3.74,60.8,0,55.1,62.5,47.8,12498,,,,270,270,,,,46.1,29.1
1983-11,,1133,0,14,11,0,0,0,5,0,0,0,28,0,0,2.76,69,954,569,8.89,46,0,46,53.2,38.9,8142,,,,315,315,,,,51.7,34
1983-12,,1133,0,14,8,0,1,1,25,10,0,0,0,0,1.8,1.2,59,1973,1019,4.94,50.3,2.6,32.1,39.6,24.6,8880,,,,270,180,,,,59.7,47
1984-01,11.2,0,0,13,7,15,7,0,29,17,0,0,1,12,5.9,0.57,51,3163,1189,2.31,,21.1,26.6,32.4,20.9,7731,,,,315,315,,,,42.5,27.1
1984-02,12.1,0,0,10,7,2,0,0,11,4,0,0,13,1,0.3,1.84,60,3959,796,7.81,,0.3,37.5,44.1,31,8728,,,,45,45,,,,48.3,33.1
1984-03,13.6,0,0,13,9,7,3,0,23,8,0,0,6,6,9.1,1.85,54,4988,1029,6.82,,19,31.8,37.8,25.9,11217,,,,45,45,,,,63.3,45
1984-04,9.6,2,2,9,5,1,0,0,3,0,1,0,29,1,0,1.37,84,5559,571,4.43,,0,46,52.3,39.8,11508,,,,360,315,,,,41.4,29.1
1984-05,13,31,29,18,11,0,0,0,0,0,13,0,41,0,0,4.12,89,5805,246,8.76,,0,58,66.2,49.8,15974,,,,270,225,,,,42.5,31.1
1984-06,11.9,233,202,13,5,0,0,0,0,0,26,6,51,0,0,1.22,98,5843,38,3.07,,0,70.5,79.6,61.3,16572,,,,45,45,,,,46.1,30
1984-07,11.6,537,303,8,6,0,0,0,0,0,29,7,58,0,0,1.19,98,4,4,4.43,,0,74.7,83.6,65.8,17354,,,,225,225,,,,36.7,32
1984-08,8.9,833,296,6,3,0,0,0,0,0,31,5,56,0,0,0.64,93,4,0,1.6,,0,74.6,82.3,66.8,16204,,,,315,270,,,,31.1,25.1
1984-09,9.8,890,57,7,2,0,0,0,0,0,19,0,40,0,0,0.54,85,149,145,1.22,,0,62.1,71.4,52.7,15151,,,,,315,,,,,29.1
1984-10,9.8,893,3,7,6,0,0,0,0,0,7,0,33,0,0,2.81,78,516,367,5.18,,0,53.2,60.2,46.3,10193,,,,360,360,,,,40.3,31.1
1984-11,11.9,893,0,7,3,0,0,0,8,0,0,0,25,0,0,0.81,68,1130,614,1.69,,0,44.5,52.1,37,9765,,,,270,270,,,,43.6,32
1984-12,11.2,893,0,11,7,0,2,0,16,1,1,0,13,0,2.1,0.92,73,1920,790,2.93,,3.7,39.5,47.1,31.9,7030,,,,315,315,,,,40.3,30
1985-01,11.9,0,0,9,6,18,4,0,31,14,0,0,6,3,1.9,0.2,45,3181,1261,1.12,,7,24.3,31.2,17.4,7865,,,,315,315,,,,41.4,32
1985-02,12.1,0,0,10,7,10,2,0,23,7,1,0,8,9,5.7,0.54,70,4083,903,1.83,,10.2,32.8,40,25.5,10642,,,,315,90,,,,51.7,48.1
1985-03,12.5,0,0,11,6,2,2,0,17,1,1,0,18,2,1.9,0.92,74,4848,764,2.29,,3.7,40.4,48.9,31.8,14839,,,,315,315,,,,55.3,31.1
1985-04,11.2,4,4,9,3,1,1,0,4,0,4,0,26,2,2,0.78,84,5325,478,1.63,,2,49.2,57.6,40.9,12456,,,,270,270,,,,42.5,36
1985-05,11.2,34,29,11,6,0,0,0,0,0,14,0,39,0,0,1.55,89,5533,208,3.37,,0,59.3,68.7,49.8,12553,,,,225,45,,,,41.4,29.1
1985-06,10.7,103,69,15,8,0,0,0,0,0,18,0,51,0,0,0.94,84,5607,74,3.94,,0,64.8,72.4,57.2,12583,,,,45,45,,,,42.5,28
1985-07,11,370,267,9,7,0,0,0,0,0,29,1,54,0,0,1.05,92,3,3,3.52,,0,73.5,81.9,65.1,16783,,,,315,180,,,,43.6,31.1
1985-08,9.8,547,177,9,8,0,0,0,0,0,27,2,53,0,0,3.58,93,15,12,6.67,,0,70.3,77.2,63.5,13988,,,,45,45,,,,36.7,28
1985-09,10.5,626,79,8,6,0,0,0,0,0,20,1,45,0,0,1.19,90,83,68,3,,0,65.4,73.1,57.6,12903,,,,180,180,,,,75.8,61.1
1985-10,11,633,7,8,5,0,0,0,0,0,8,0,35,0,0,0.37,78,389,306,1.65,,0,55.4,63.2,47.5,12481,,,,225,180,,,,38,30
1985-11,11.9,633,0,15,12,2,2,0,6,0,2,0,25,1,1.3,2.24,73,977,588,6.39,,3,45.4,51.8,39.1,6420,,,,45,45,,,,34.4,28
1985-12,12.1,633,0,12,4,1,0,0,28,8,0,0,7,1,0.6,0.35,60,2023,1046,1.22,,1.3,31.3,38,24.5,8724,,,,270,270,,,,44.7,38
1986-01,13.6,0,0,8,6,0,0,0,25,7,0,0,1,0,0.4,0.82,58,3066,1043,3.42,,0.8,31.4,39.6,23.1,11411,,,,225,270,,,,42.5,34
1986-02,11.9,0,0,14,6,5,5,0,27,10,0,0,13,4,3.5,0.72,47,4079,1013,2.84,,10.4,28.8,34.8,22.9,9246,,,,315,315,,,,34.4,28
1986-03,13,0,0,10,6,1,1,0,16,3,3,0,7,3,2,1.79,77,4833,754,3.42,,2.6,40.7,50.1,31.2,13836,,,,225,270,,,,48.3,38.9
1986-04,11.4,0,0,11,7,0,0,0,0,0,1,0,34,0,0,0.37,72,5332,499,1.59,,0,48.4,54.6,42.1,12964,,,,45,45,,,,40.3,31.1
1986-05,12.3,59,59,10,5,0,0,0,0,0,13,1,36,0,0,0.37,90,5595,263,1.31,,0,58.4,66.8,50,13844,,,,315,,,,,42.5,
1986-06,12.8,161,102,13,8,0,0,0,0,0,22,0,45,0,0,2.98,89,5666,71,7.74,,0,66,75.4,56.7,15406,320,,,315,,30,,,41.4,
1986-07,11.2,367,207,8,7,0,0,0,0,0,25,3,54,0,0,1.38,95,22,22,3.96,,0,71,78.5,63.4,13145,360,,,,,23,,,,
1986-08,10.3,553,186,13,8,0,0,0,0,0,29,0,47,0,0,1.06,87,38,16,3.32,,0,70.5,78.3,62.7,14710,260,,,270,,25.1,,,41.4,
1986-09,11.4,605,51,5,3,0,0,0,0,0,18,0,45,0,0,0.65,87,143,105,1.08,,0,63.2,71.4,55,13308,320,,,315,,25.9,,,38,
1986-10,11.9,614,9,9,7,0,0,0,0,0,6,0,34,0,0,1.07,80,495,352,3.27,,0,54,61.9,46,12042,310,,,315,,28,,,44.7,
1986-11,13.4,614,0,10,8,2,1,0,12,0,1,0,19,3,3,1.33,72,1178,682,6.01,,3.5,42.3,50.6,33.9,8234,60,,,,,38,,,,
1986-12,13.4,614,0,11,7,1,1,0,24,0,0,0,15,1,2.7,1.82,64,2091,913,6.38,,3.4,35.5,41.8,29.3,7486,40,,,45,,40,,,63.3,
1987-01,14.5,0,0,14,10,19,6,0,29,9,0,0,8,6,5.3,2.24,50,3210,1119,7.28,,24.3,28.9,35.7,22.2,8505,80,,,225,,34.9,,,48.3,
1987-02,14.3,0,0,3,1,18,1,2,27,4,0,0,-1,6,3.6,0.7,47,4215,1005,0.72,,3.7,29.1,37.2,21,13369,360,,,315,,29.1,,,41.4,
1987-03,12.1,0,0,11,5,2,1,0,15,3,0,0,12,1,1.2,1.89,65,5037,823,4.28,,3.5,38.5,45.2,31.7,10667,180,,,180,,36.9,,,52.8,
1987-04,13.4,0,0,16,10,1,1,0,3,0,1,0,31,2,3.2,2.52,72,5635,598,9.46,,4.1,45.1,50.8,39.3,9536,40,,,45,,36.9,,,48.3,
1987-05,12.3,47,47,9,4,0,0,0,0,0,12,2,39,0,0,0.65,93,5925,290,1.75,,0,57.1,66.1,48.2,17910,50,,,45,,29.1,,,40.3,
1987-06,12.3,130,83,10,6,0,0,0,0,0,17,0,50,0,0,1.45,87,6004,79,2.63,,0,65.1,73.3,56.9,15399,280,,,270,,23.9,,,41.4,
1987-07,11.9,345,214,4,1,0,0,0,0,0,29,3,57,0,0,0.7,95,8,8,0.82,,0,71.7,79.2,64.1,16290,320,,,270,,23,,,34.4,
1987-08,12.5,528,183,10,7,0,0,0,0,0,27,4,54,0,0,1.13,96,28,19,2.93,,0,70.3,78.2,62.3,18925,220,,,225,,28,,,35.6,
1987-09,11.9,600,72,12,8,0,0,0,0,0,19,0,48,0,0,2.3,86,88,61,7.3,,0,65.4,72.6,58.2,10504,40,,,225,,29.1,,,40.3,
1987-10,12.8,600,0,6,3,0,0,0,0,0,5,0,37,0,0,1.57,73,421,333,2.73,,0,54.2,62.4,46.1,14015,40,,,45,,38.9,,,48.3,
1987-11,13.9,601,2,10,7,3,2,0,11,0,2,0,16,6,5.9,0.89,78,1058,637,3.49,,9,43.8,51.6,36.1,10054,290,,,270,,31.1,,,46.1,
1987-12,14.1,601,0,10,5,3,1,0,18,2,0,0,3,6,6.2,0.76,58,1954,896,2.13,,7.5,36.1,42.4,29.8,8363,310,,,315,,30,,,44.7,
1988-01,13.6,0,0,7,6,17,2,1,25,11,0,0,-4,14,9,0.81,58,3108,1154,2.51,,17,27.8,35.1,20.5,10409,330,,,315,,31.1,,,44.7,
1988-02,13.9,0,0,7,6,16,2,0,25,5,0,0,8,8,7.6,1.85,60,4061,953,3.93,,14.1,32.1,39.6,24.7,10931,40,,,270,,36.9,,,46.1,
1988-03,14.3,0,0,10,5,3,2,0,17,1,0,0,12,3,3.4,1.55,69,4862,801,3.52,,5,39.2,47.5,30.8,14778,190,,,225,,30,,,48.3,
1988-04,13.9,0,0,15,4,0,0,0,0,0,0,0,33,0,0,0.68,67,5408,546,1.48,,0,46.8,52.9,40.7,10214,320,,,315,,29.1,,,44.7,
1988-05,12.5,29,29,14,7,0,0,0,0,0,10,0,41,0,0,1.03,85,5667,259,2.86,,0,57.6,65.3,49.9,14026,200,,,180,,29.1,,,39.1,
1988-06,13.6,198,169,9,5,0,0,0,0,0,22,6,47,0,0,0.31,98,5730,64,1.29,,0,68.5,77.8,59.2,18692,280,,,270,,45,,,67.8,
1988-07,11.2,477,279,17,12,0,0,0,0,0,27,8,50,0,0,2.4,99,10,10,7.62,,0,73.7,82.6,64.8,15654,290,,,270,,25.1,,,35.6,
1988-08,12.1,813,335,7,4,0,0,0,0,0,29,11,53,0,0,0.4,96,21,11,1.11,,0,75.5,83.6,67.3,17905,170,,,180,,29.1,,,40.3,
1988-09,13.2,867,54,6,2,0,0,0,0,0,24,0,44,0,0,0.86,83,88,67,1.29,,0,64.6,73.3,55.9,15236,350,,,360,,28,,,39.1,
1988-10,13.9,878,10,9,3,0,0,0,1,0,3,0,31,0,0,0.7,83,538,450,1.6,,0,50.8,58.3,43.3,10232,,,,90,,,,,54.1,
1988-11,13.9,878,0,10,8,0,0,0,4,0,0,0,28,0,0,2.25,67,1089,550,6.57,,0,46.7,54.6,38.7,9558,300,,,315,,33.1,,,51.7,
1988-12,14.5,878,0,8,3,3,1,0,22,7,0,0,2,2,3.1,0.41,60,2088,999,1.02,,3.7,32.8,40.5,25.1,9269,310,,,315,,30,,,52.8,
1989-01,14.5,0,0,7,3,0,0,0,24,4,0,0,5,0,0.8,0.18,54,3033,945,0.62,,1.5,34.5,42.6,26.4,8100,310,,,315,,33.1,,,50.6,
1989-02,13.9,0,0,12,7,4,3,0,23,10,0,0,10,5,2.1,1.09,66,3999,966,2.51,,6.7,30.5,37.7,23.3,5944,210,,,225,,33.1,,,54.1,
1989-03,14.5,0,0,12,7,5,1,0,20,4,2,0,9,2,1.4,0.91,81,4860,861,3.07,,3.2,37.3,45.2,29.3,12619,50,,,45,,34.9,,,48.3,
1989-04,13.6,0,0,12,8,0,0,0,3,0,0,0,31,0,0.4,0.95,66,5432,572,3.57,,0.4,45.9,53.7,38.2,13907,50,,,45,,32,,,44.7,
1989-05,13.2,27,26,11,6,0,0,0,0,0,12,0,44,0,0,1.42,82,5634,202,3.55,,0,59.3,67.4,51.3,14548,270,,,180,,31.1,,,51.7,
1989-06,11.6,165,138,12,9,0,0,0,0,0,21,1,53,0,0,0.74,93,5687,53,2.84,,0,67.8,75.3,60.3,14219,310,,,315,,30,,,46.1,
1989-07,11.4,408,243,14,7,0,0,0,0,0,29,5,59,0,0,1.37,96,2,2,5.09,,0,72.8,81.1,64.4,16095,350,,,315,,36.9,,,54.1,
1989-08,11.9,616,209,13,11,0,0,0,0,0,30,1,54,0,0,2.13,90,7,4,5.92,,0,71.6,79.2,64,14333,130,,,135,,32,,,59.7,
1989-09,11.9,701,84,10,8,0,0,0,0,0,16,0,42,0,0,1.35,86,101,94,4.61,,0,64.7,72.2,57.1,13380,210,,,180,,34.9,,,47.2,
1989-10,12.5,701,0,11,8,0,0,0,0,0,6,0,38,0,0,1.18,76,404,303,5.72,,0,55.2,63.7,46.8,12173,70,,,45,,29.1,,,40.3,
1989-11,14.3,701,0,10,8,3,1,0,10,2,1,0,15,4,4.4,1.18,71,1073,668,4.13,,4.5,42.7,49.8,35.7,7707,310,,,315,,38,,,55.3,
1989-12,14.3,701,0,10,4,12,2,0,31,24,0,0,4,3,2.9,0.23,53,2415,1343,0.81,,6.2,21.7,29.2,14.1,11178,280,,,270,,32,,,47.2,
1990-01,13.6,0,0,13,7,5,3,0,20,2,0,0,14,7,3.5,1,63,3303,888,3.78,,7,36.4,43.2,29.5,8564,50,,,45,,33.1,,,46.1,
1990-02,15.7,0,0,12,8,11,4,0,23,7,0,0,3,10,5.7,0.88,65,4168,864,3.6,,16.9,34.1,43.2,25,9350,250,,,225,,33.1,,,46.1,
1990-03,13.9,0,0,8,4,4,1,0,16,2,3,0,12,6,3.6,0.56,73,4939,771,1.71,,4.1,40.1,48.8,31.4,14373,300,,,315,,36.9,,,50.6,
1990-04,14.5,9,9,10,7,0,0,0,4,0,2,2,31,0,0.5,2.3,92,5469,530,5.94,,0.5,47.6,55.1,40.1,12639,220,,,225,,32,,,55.3,
1990-05,13.4,11,2,15,13,0,0,0,0,0,5,0,42,0,0,1.63,81,5785,315,6.53,,0,54.9,62.2,47.6,12357,180,,,180,,33.1,,,46.1,
1990-06,12.3,122,111,9,1,0,0,0,0,0,20,0,49,0,0,0.31,87,5849,64,0.69,,0,66.6,74.8,58.3,15513,200,,,225,,25.9,,,41.4,
1990-07,11.6,378,256,9,6,0,0,0,0,0,29,6,57,0,0,1.92,93,4,4,4.08,,0,73.1,81,65.2,15527,230,,,225,,21.9,,,33.3,
1990-08,11.2,641,263,11,7,0,0,0,0,0,28,2,55,0,0,2.8,92,10,6,6.57,,0,73.3,80.2,66.3,15977,50,,,45,,25.1,,,35.6,
1990-09,11.9,715,74,9,6,0,0,0,0,0,21,0,44,0,0,0.57,87,96,86,1.67,,0,64.6,72.3,56.8,14788,310,,,270,,25.1,,,36.7,
1990-10,13.6,747,33,12,8,0,0,0,0,0,12,0,34,0,0,3.34,86,336,240,7.36,,0,58.3,66.7,49.9,11495,270,,,270,,36.9,,,54.1,
1990-11,15,755,8,9,2,0,0,0,5,0,6,0,28,0,0,0.57,77,839,502,1.39,,0,48.5,56.9,40.1,10506,150,,,270,,36,,,52.8,
1990-12,14.3,755,0,13,7,1,1,0,17,2,0,0,18,1,1.2,1.07,67,1592,753,3.19,,1.2,40.7,48.8,32.6,6712,320,,,315,,32,,,52.8,
1991-01,13,0,0,11,8,11,4,0,27,8,0,0,4,8,4.3,0.92,49,2695,1104,3.25,,11.7,29.4,36.6,22.2,9425,290,,,315,,31.1,,,47.2,
1991-02,12.8,0,0,8,3,1,1,0,16,3,0,0,9,1,1.1,0.67,65,3507,811,1.58,,2.8,36,44.3,27.8,9834,300,,,315,,36.9,,,57.5,
1991-03,14.3,0,0,17,11,1,2,0,11,0,1,0,23,1,1.2,1.43,79,4234,727,4.33,,3.4,41.5,48.8,34.3,10524,250,,,180,,36.9,,,57.5,
1991-04,13,2,2,8,4,0,0,0,0,0,7,0,35,0,0,3.32,86,4648,414,4.85,,0,51.3,60.4,42.2,14578,50,,,45,,38,,,55.3,
