DATE,AWND,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,PSUN,SNOW,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WSF1,WSF2,WSF5,WSFG,WSFM
1960-04,,60,59,7,6,0,0,0,0,0,22,0,33,0,0,2.12,86,3198,99,4.59,,0,63.6,74.3,53,,,,,,,,,,,
1960-05,,243,183,2,1,0,0,0,0,0,26,5,42,0,0,0.9,93,3272,75,0.96,,0,68.5,79.4,57.6,,,,,,,,,,,
1960-06,,598,355,9,5,0,0,0,0,0,30,10,62,0,0,0.47,94,3272,0,1.26,,0,76.8,86.8,66.9,,,,,,,,,,,
1960-07,,1072,475,4,4,0,0,0,0,0,31,17,67,0,0,1,96,0,0,2.25,,0,80.3,89.8,70.8,,,,,,,,,,,
1960-08,,1504,431,10,6,0,0,0,0,0,31,8,67,0,0,2.41,94,0,0,5.61,,0,78.9,87.7,70.2,,,,,,,,,,,
1960-09,,1779,275,10,7,0,0,0,0,0,27,2,58,0,0,1.61,93,6,6,4.84,,0,74,82,65.9,,,,,,,,,,,
1960-10,,1887,108,9,5,0,0,0,0,0,25,0,42,0,0,0.75,84,92,86,2.58,,0,65.7,75.1,56.3,,,,,,,,,,,
1960-11,,1887,0,9,2,0,0,0,4,0,8,0,29,0,0,0.56,75,465,372,0.89,,0,52.6,63.8,41.4,,,,,,,,,,,
1960-12,,1887,0,8,7,0,0,0,16,1,1,0,11,0,0,1.04,70,1217,752,2.46,,0,40.7,51.4,30,,,,,,,,,,,
1961-01,,0,0,7,4,1,0,0,23,3,0,0,10,1,0.1,0.59,65,2038,821,1.75,,0.1,38.5,48.4,28.6,,,,,,,,,,,
1961-02,,0,0,12,9,0,0,0,8,0,7,0,22,0,0,3.73,74,2473,435,12.77,,0,49.5,59.1,39.8,,,,,,,,,,,
1961-03,,9,9,11,9,0,0,0,0,0,11,0,33,0,0,2.82,80,2803,330,7.33,,0,54.6,65.2,44.1,,,,,,,,,,,
1961-04,,31,22,6,6,0,0,0,0,0,13,0,34,0,0,1.5,82,3085,282,5.01,,0,56.4,67.5,45.1,,,,,,,,,,,
1961-05,,105,74,10,8,0,0,0,0,0,25,0,41,0,0,0.8,85,3154,69,3.18,,0,65.2,75.4,54.9,,,,,,,,,,,
1961-06,,342,237,16,9,0,0,0,0,0,28,0,56,0,0,2.03,88,3160,6,7.38,,0,72.7,81.2,64.2,,,,,,,,,,,
1961-07,,693,350,11,4,0,0,0,0,0,31,3,62,0,0,0.85,92,0,0,2.19,,0,76.3,85.4,67.2,,,,,,,,,,,
1961-08,,1020,327,12,8,0,0,0,0,0,31,3,61,0,0,1.62,92,0,0,4.95,,0,75.6,84.1,67,,,,,,,,,,,
1961-09,,1272,252,4,2,0,0,0,0,0,30,1,50,0,0,0.8,90,12,12,1.68,,0,73,82.5,63.5,,,,,,,,,,,
1961-10,,1306,34,1,0,0,0,0,0,0,24,0,35,0,0,0.07,85,167,154,0.07,,0,61.1,74,48.3,,,,,,,,,,,
1961-11,,1332,25,9,6,0,0,0,4,0,12,0,26,0,0,1.16,84,483,316,2.39,,0,55.3,65.2,45.4,,,,,,,,,,,
1961-12,,1332,0,14,10,0,1,0,14,0,2,0,17,0,1,2.72,72,1150,667,9.92,,1,43.5,52.3,34.7,,,,,,,,,,,
1962-01,,0,0,14,9,3,1,0,17,3,0,0,8,2,3.5,1,69,1895,745,5.24,,3.5,40.9,49.9,32,,,,,,,,,,,
1962-02,,0,0,11,7,0,0,0,5,0,8,0,18,0,0,2.72,79,2313,418,5.09,,0,50.1,61.9,38.3,,,,,,,,,,,
1962-03,,0,0,12,7,0,0,0,7,0,5,0,25,0,0,1.88,75,2846,533,6.73,,0,47.8,57.5,38.1,,,,,,,,,,,
1962-04,,20,20,10,7,0,0,0,2,0,15,0,31,0,0,2.12,85,3087,241,5.96,,0,57.6,68.6,46.7,,,,,,,,,,,
1962-05,,306,286,4,2,0,0,0,0,0,31,10,48,0,0,0.2,93,3092,4,0.38,,0,74.1,86.3,61.9,,,,,,,,,,,
1962-06,,621,316,17,12,0,0,0,0,0,30,4,58,0,0,0.82,91,3092,0,4.4,,0,75.5,84.7,66.3,,,,,,,,,,,
1962-07,,1041,420,11,8,0,0,0,0,0,31,12,61,0,0,1.49,94,0,0,5.25,,0,78.5,87.7,69.3,,,,,,,,,,,
1962-08,,1400,359,6,4,0,0,0,0,0,31,5,61,0,0,0.42,92,0,0,1.21,,0,76.6,87.2,66,,,,,,,,,,,
1962-09,,1592,191,10,3,0,0,0,0,0,25,5,41,0,0,2.42,93,41,41,3.52,,0,70,80.1,59.9,,,,,,,,,,,
1962-10,,1656,64,6,4,0,0,0,3,0,24,0,30,0,0,0.75,83,176,134,1.53,,0,62.7,73.7,51.7,,,,,,,,,,,
1962-11,,1656,0,9,7,0,0,0,4,0,0,0,30,0,0,3.14,67,655,479,6.19,,0,49,58.7,39.4,,,,,,,,,,,
1962-12,,1656,0,6,5,0,0,0,15,2,0,0,1,0,0,0.76,69,1421,766,2.34,,0,40.3,49.8,30.8,,,,,,,,,,,
1963-01,,0,0,11,8,0,0,1,21,2,0,0,-3,0,0,1.64,66,2283,862,5.1,,0,37.2,47.5,26.9,,,,,,,,,,,
1963-02,,0,0,9,7,0,0,0,18,0,0,0,8,0,0,1.22,68,3015,732,3.24,,0,38.9,49.7,28,,,,,,,,,,,
1963-03,,11,11,10,7,0,0,0,2,0,16,0,32,0,0,2.04,82,3293,278,5.93,,0,56.4,67.8,45,,,,,,,,,,,
1963-04,,52,40,6,6,0,0,0,0,0,20,0,39,0,0,2.33,82,3397,104,5.85,,0,62.9,73.4,52.3,,,,,,,,,,,
1963-05,,212,160,7,6,0,0,0,0,0,28,0,41,0,0,1.4,88,3440,43,4.66,,0,68.8,78.7,58.9,,,,,,,,,,,
1963-06,,491,279,12,10,0,0,0,0,0,29,8,59,0,0,1.31,94,3440,0,6.68,,0,74.3,82.6,66,,,,,,,,,,,
1963-07,,826,335,16,9,0,0,0,0,0,31,1,60,0,0,2.72,90,0,0,8.13,,0,75.8,84.7,66.9,,,,,,,,,,,
1963-08,,1218,391,4,3,0,0,0,0,0,31,7,64,0,0,0.34,91,0,0,0.88,,0,77.6,86.9,68.4,,,,,,,,,,,
1963-09,,1414,197,7,4,0,0,0,0,0,26,1,47,0,0,3.05,90,20,20,5.19,,0,70.9,80.3,61.5,,,,,,,,,,,
1963-10,,1474,60,0,0,0,0,0,0,0,29,0,39,0,0,0,85,78,59,0,,0,65,76.6,53.5,,,,,,,,,,,
1963-11,,1474,0,9,6,0,0,0,7,0,6,0,25,0,0,1.12,74,483,405,3.81,,0,51.5,62.5,40.5,,,,,,,,,,,
1963-12,,1474,0,8,8,0,1,0,25,1,0,0,11,0,2.2,2.14,61,1399,916,5.86,,2.5,35.5,44.4,26.5,,,,,,,,,,,
1964-01,,0,0,14,10,3,0,0,15,2,0,0,14,1,0.8,2.1,68,2149,750,6.02,,0.8,40.8,50.3,31.3,,,,,,,,,,,
1964-02,,0,0,12,9,0,0,0,17,0,0,0,21,0,0.3,1.16,60,2867,718,4.18,,0.3,40.2,48.7,31.8,,,,,,,,,,,
1964-03,,3,3,15,9,0,0,0,4,0,4,0,23,0,0,2.53,78,3297,430,9.52,,0,51.2,62.1,40.3,,,,,,,,,,,
1964-04,,34,31,13,8,0,0,0,0,0,19,0,34,0,0,3.26,82,3462,165,8.69,,0,60.5,70.8,50.3,,,,,,,,,,,
1964-05,,187,153,3,2,0,0,0,0,0,27,0,46,0,0,2.31,89,3494,33,2.59,,0,68.9,79.2,58.5,,,,,,,,,,,
1964-06,,569,383,7,6,0,0,0,0,0,30,14,56,0,0,1.19,98,3494,0,2.88,,0,77.8,87.8,67.7,,,,,,,,,,,
1964-07,,924,355,18,13,0,0,0,0,0,31,0,63,0,0,1.68,89,0,0,7.15,,0,76.4,84.2,68.7,,,,,,,,,,,
1964-08,,1264,339,10,7,0,0,0,0,0,31,2,56,0,0,1.12,91,0,0,4.1,,0,75.9,84.2,67.7,,,,,,,,,,,
1964-09,,1494,230,3,2,0,0,0,0,0,30,1,50,0,0,0.88,91,2,2,1.38,,0,72.6,82,63.2,,,,,,,,,,,
1964-10,,1510,16,7,5,0,0,0,0,0,16,0,35,0,0,2.2,82,209,207,5.63,,0,58.8,69.3,48.3,,,,,,,,,,,
1964-11,,1520,10,7,4,0,0,0,4,0,17,0,22,0,0,1.47,78,502,294,3.11,,0,55.5,66.2,44.9,,,,,,,,,,,
1964-12,,1520,0,13,7,0,0,0,12,0,1,0,18,0,0,1.5,72,1076,574,4.94,,0,46.5,55.6,37.4,,,,,,,,,,,
1965-01,,0,0,7,5,3,1,0,14,2,0,0,11,2,2.4,2.57,69,1752,676,3.74,56.8,2.4,43.2,53.4,33,11070,,,,,225,,,,,31.1
1965-02,,0,0,11,8,0,0,0,15,0,3,0,16,0,0.1,1.05,74,2345,593,4.31,49.8,0.1,43.8,53.9,33.8,9210,,,,,270,,,,,31.1
1965-03,,1,1,15,10,0,0,0,11,0,5,0,21,0,0.5,1.22,75,2850,505,5.94,40.7,0.5,48.8,57.8,39.7,9108,,,,,225,,,,,32
1965-04,,64,63,9,7,0,0,0,0,0,24,0,39,0,0,0.62,87,2964,114,3.1,61.8,0,63.3,73.8,52.8,14580,,,,,270,,,,,28
1965-05,,275,211,8,3,0,0,0,0,0,31,1,50,0,0,0.85,90,2964,0,2.52,75.7,0,71.8,83.3,60.3,19578,,,,,135,,,,,25.1
1965-06,,478,203,10,9,0,0,0,0,0,28,0,55,0,0,2.01,88,2967,3,7.15,39.5,0,71.7,79.7,63.6,10212,,,,,315,,,,,23
1965-07,,836,358,11,6,0,0,0,0,0,31,1,62,0,0,1.54,90,0,0,4.59,42.9,0,76.6,85.1,68,11298,,,,,360,,,,,32
1965-08,,1218,382,7,6,0,0,0,0,0,31,7,61,0,0,0.4,92,0,0,1.53,62.5,0,77.3,86.6,68,15498,,,,,270,,,,,30
1965-09,,1456,238,9,5,0,0,0,0,0,28,0,49,0,0,1.62,88,3,3,3.02,47.2,0,72.8,81.7,64,10590,,,,,90,,,,,25.1
1965-10,,1491,34,6,6,0,0,0,1,0,16,0,29,0,0,1.44,84,186,182,2.35,69.5,0,60.2,70.8,49.7,14616,,,,,45,,,,,29.1
1965-11,,1491,0,7,3,0,0,0,4,0,9,0,24,0,0,1.23,75,523,337,2.32,53.9,0,53.8,64.1,43.4,10146,,,,,270,,,,,34
1965-12,,1491,0,8,4,0,0,0,13,0,0,0,20,0,0,0.69,68,1150,627,1.7,60.6,0,44.8,55.9,33.6,11250,,,,,315,,,,,29.1
1966-01,,0,0,13,10,0,0,1,21,2,0,0,-3,0,0.3,1.62,68,2031,880,5.94,43.4,0.7,36.6,44.7,28.6,8262,,,,,270,,,,,31.1
1966-02,,0,0,10,8,0,0,0,12,0,0,0,16,0,0,2.13,65,2642,612,7.04,43.5,0,43.2,51.8,34.5,7980,,,,,135,,,,,31.1
1966-03,,0,0,8,6,0,0,0,10,0,7,0,21,0,0,1.68,78,3102,460,4.02,72.1,0,50.2,61.3,39,16140,,,,,45,,,,,30
1966-04,,44,44,10,7,0,0,0,2,0,21,0,31,0,0,0.99,84,3278,176,4.19,52.7,0,60.6,71.3,49.9,12246,,,,,225,,,,,30
1966-05,,150,106,9,7,0,0,0,0,0,27,0,44,0,0,1.33,88,3306,28,5.84,50.2,0,67.5,76.7,58.4,12984,,,,,315,,,,,30
1966-06,,406,255,8,6,0,0,0,0,0,30,3,49,0,0,1.55,91,3311,5,2.96,67.3,0,73.3,83.3,63.4,17400,,,,,360,,,,,25.9
1966-07,,813,407,12,7,0,0,0,0,0,31,12,62,0,0,0.95,96,0,0,3.31,63.5,0,78.2,87.4,68.9,16662,,,,,360,,,,,51.9
1966-08,,1133,320,10,10,0,0,0,0,0,31,2,60,0,0,0.99,90,0,0,3.94,59.9,0,75.3,84,66.7,14856,,,,,225,,,,,23
1966-09,,1306,172,9,8,0,0,0,0,0,28,1,53,0,0,0.61,90,6,6,2.15,61.1,0,70.5,79.6,61.5,13644,,,,,45,,,,,19
1966-10,,1318,12,9,6,0,0,0,0,0,17,0,40,0,0,2.35,80,191,185,7.53,61.1,0,59.4,69.4,49.4,12960,,,,,315,,,,,25.9
1966-11,,1318,0,8,6,0,0,0,5,0,7,0,24,0,0,2.57,73,578,387,4.82,52.8,0,52.1,61.7,42.5,9918,,,,,270,,,,,34
1966-12,,1318,0,10,5,0,0,0,11,0,1,0,16,0,0,1.77,70,1249,670,4.61,46.2,0,43.4,52.5,34.3,8544,,,,,315,,,,,33.1
1967-01,,0,0,12,8,0,0,0,15,0,3,0,22,0,0,1.4,72,1903,654,4.85,45.8,0,43.9,53.7,34.1,8730,,,,,180,,,,,27.1
1967-02,,0,0,9,9,1,1,0,13,1,0,0,9,1,2,1.24,69,2552,650,3.75,40.9,2,41.8,50.6,33,7614,,,,,180,,,,,27.1
1967-03,,18,18,5,4,0,0,0,4,0,18,0,24,0,0,2.02,83,2829,277,3.63,60.8,0,56.7,68.8,44.5,13494,,,,,315,,,,,30
1967-04,,87,69,7,5,0,0,0,0,0,24,0,39,0,0,1.09,85,2898,69,2.81,76.3,0,65,76.2,53.7,17850,,,,,315,,,,,30
1967-05,,206,119,13,7,0,0,0,0,0,26,0,44,0,0,1.61,89,2981,83,4.95,69,0,66.2,77,55.4,17910,,,,,270,,,,,33.1
1967-06,,452,246,15,7,0,0,0,0,0,27,1,51,0,0,0.57,90,3002,20,3.06,64.9,0,72.5,81,64,16782,,,,,315,,,,,36.9
1967-07,,733,281,15,11,0,0,0,0,0,31,1,53,0,0,1.44,90,0,0,6.46,65.6,0,74.1,82.7,65.4,17250,,,,,315,,,,,38
1967-08,,1011,277,15,12,0,0,0,0,0,31,0,59,0,0,2.81,88,0,0,8.69,52.6,0,73.9,82.3,65.6,13152,,,,,225,,,,,29.1
1967-09,,1109,98,6,4,0,0,0,0,0,26,0,36,0,0,0.84,85,54,54,1.91,62.4,0,66.5,76,56.9,13842,,,,,315,,,,,27.1
1967-10,,1130,21,7,4,0,0,0,0,0,18,0,35,0,0,0.98,84,251,197,2.51,79.3,0,59.3,71.6,47.1,16788,,,,,315,,,,,25.9
1967-11,,1130,0,9,6,0,0,0,9,0,5,0,27,0,0,2.52,74,747,496,5.52,64,0,48.5,59.5,37.4,12096,,,,,270,,,,,28
1967-12,,1130,0,12,10,0,0,0,10,0,2,0,21,0,0,1.52,72,1284,536,6.71,48.1,0,47.7,56.9,38.5,8928,,,,,315,,,,,30
1968-01,,0,0,12,7,0,0,0,20,2,0,0,17,0,0.5,1.1,69,2084,800,4.07,51.9,0.7,39.2,48.3,30.1,9942,,,,,315,,,,,32
1968-02,,0,0,8,3,3,1,0,26,0,0,0,15,1,2.3,0.53,63,2861,777,1.41,70.7,3.5,38.2,49.2,27.3,13512,,,,,315,,,,,27.1
1968-03,,3,3,6,5,0,0,0,9,0,14,0,21,0,0,2.18,82,3257,396,4.54,75.9,0,52.3,65.5,39.1,16914,,,,,225,,,,,34
1968-04,,42,39,12,8,0,0,0,0,0,18,0,36,0,0,1.38,84,3418,161,6.33,62,0,60.9,71.8,50,14604,,,,,315,,,,,25.9
1968-05,,146,105,11,11,0,0,0,0,0,31,0,43,0,0,0.97,88,3450,32,6.42,74,0,67.3,78,56.7,19134,,,,,180,,,,,29.1
1968-06,,466,319,8,5,0,0,0,0,0,30,5,54,0,0,1.22,92,3450,0,2.65,77.2,0,75.6,86,65.3,20178,,,,,315,,,,,34.9
1968-07,,857,392,17,11,0,0,0,0,0,31,8,65,0,0,1.17,93,0,0,5.34,61.8,0,77.6,86.8,68.5,16308,,,,,315,,,,,31.1
1968-08,,1293,436,7,5,0,0,0,0,0,30,20,58,0,0,1.48,98,2,2,4.13,74.1,0,79,89.1,68.9,18444,,,,,315,,,,,27.1
1968-09,,1488,195,5,3,0,0,0,0,0,30,0,51,0,0,0.67,86,2,0,1.29,64.4,0,71.5,82,61,14346,,,,,90,,,,,23.9
1968-10,,1546,58,7,6,0,0,0,2,0,21,0,29,0,0,1.35,85,163,160,2.99,60,0,61.7,72.5,50.9,12588,,,,,270,,,,,29.1
1968-11,,1547,1,11,8,0,1,0,10,0,4,0,25,0,1,1.06,79,611,448,4.81,61.6,1,50.1,60.5,39.7,11538,,,,,135,,,,,27.1
1968-12,,1547,0,10,8,0,0,0,21,0,0,0,17,0,0,1.63,62,1379,768,4.89,66,0,40.2,50.8,29.7,12204,,,,,225,,,,,38.9
1969-01,,0,0,12,9,0,0,0,19,0,1,0,10,0,0,1.54,70,2149,769,2.84,46.5,0,40.2,49.8,30.6,8766,,,,,315,,,,,28
1969-02,,0,0,10,8,1,0,0,18,1,0,0,22,1,0.8,0.7,67,2774,626,3.2,54,1.2,42.7,51.8,33.5,10014,,,,,315,,,,,33.1
1969-03,,0,0,7,6,0,0,0,11,0,4,0,21,0,0,1.53,78,3337,563,4,69.2,0,46.9,58.2,35.5,15444,,,,,135,,,,,68.9
1969-04,,29,29,10,7,0,0,0,0,0,25,0,36,0,0,2.15,85,3433,96,5.7,65,0,62.8,74.6,51,15276,,,,,180,,,,,25.1
1969-05,,187,158,10,6,0,0,0,0,0,28,1,44,0,0,4.34,90,3461,28,7.68,63.9,0,69.2,79.7,58.7,16572,,,,,315,,,,,25.9
1969-06,,559,372,6,4,0,0,0,0,0,30,14,54,0,0,0.33,98,3461,0,1,68,0,77.4,88.2,66.6,17592,,,,,45,,,,,34
1969-07,,1048,488,11,6,0,0,0,0,0,31,18,66,0,0,0.89,95,0,0,2.64,72.8,0,80.8,90.6,71,19164,,,,,135,,,,,27.1
1969-08,,1390,342,14,9,0,0,0,0,0,31,3,58,0,0,1.7,91,0,0,6.12,68.9,0,76,85.3,66.7,17100,,,,,180,,,,,29.1
1969-09,,1580,190,6,4,0,0,0,0,0,26,1,49,0,0,1.41,90,14,14,3.74,57.6,0,70.9,79.9,61.9,12936,,,,,90,,,,,25.1
1969-10,,1629,49,6,4,0,0,0,0,0,22,0,38,0,0,0.61,85,142,128,1.53,67.1,0,62.4,72.5,52.4,14106,,,,,90,,,,,25.9
1969-11,,1629,0,7,4,0,0,0,8,0,4,0,19,0,0,1.38,74,590,448,2.68,70.9,0,50.1,62.1,38,13326,,,,270,270,,,,33.3,25.9
1969-12,,1629,0,8,6,0,0,0,17,0,1,0,23,0,0,0.92,71,1314,724,3.28,53,0,41.6,51,32.3,9822,,,,90,225,,,,42.5,30
1970-01,,0,0,10,6,0,0,0,23,4,0,0,2,0,0.3,0.76,69,2216,901,2.95,53.7,0.7,35.9,45.6,26.3,10200,,,,315,315,,,,39.1,30
1970-02,,0,0,8,7,0,0,0,15,0,0,0,8,0,0,0.95,68,2808,592,2.99,60.2,0,43.9,56,31.7,11136,,,,315,315,,,,46.1,32
1970-03,,0,0,10,5,0,0,0,7,0,12,0,21,0,0,4.64,75,3185,377,6.94,52.1,0,52.8,64,41.7,11634,,,,270,270,,,,36.7,29.1
1970-04,,78,78,10,7,0,0,0,1,0,25,0,31,0,0,0.86,88,3282,96,3.24,59.1,0,64.4,75.7,53.1,13800,,,,270,135,,,,41.4,33.1
1970-05,,250,171,8,5,0,0,0,0,0,30,2,48,0,0,1.29,90,3297,15,3.02,77,0,70.1,80.9,59.2,19926,,,,45,90,,,,27.5,23
1970-06,,535,285,11,7,0,0,0,0,0,30,6,57,0,0,0.58,92,3297,0,2.62,67.6,0,74.5,84,65,17502,,,,,315,,,,,38
1970-07,,958,422,13,7,0,0,0,0,0,31,14,58,0,0,1.09,98,0,0,3.6,73.4,0,78.6,88.8,68.5,19308,,,,270,270,,,,43.6,31.1
1970-08,,1394,436,6,5,0,0,0,0,0,31,14,66,0,0,2,95,0,0,3.26,64.1,0,79.1,87.9,70.3,15924,,,,135,45,,,,27.5,21.9
1970-09,,1758,364,5,3,0,0,0,0,0,30,8,47,0,0,0.8,93,4,4,1.82,72.4,0,77,86.9,67.2,16014,,,,315,315,,,,32.2,23.9
1970-10,,1833,75,12,7,0,0,0,0,0,23,0,42,0,0,2.52,88,73,69,6.29,46.6,0,65.2,73.9,56.5,9906,,,,90,90,,,,31.1,27.1
1970-11,,1833,0,6,5,0,0,0,6,1,9,0,14,0,0,0.69,76,537,464,1.86,64.8,0,49.5,61.2,37.8,12168,,,,360,360,,,,33.3,29.1
1970-12,,1833,0,10,8,0,0,0,15,0,4,0,19,0,0,0.88,74,1082,544,3.68,53.4,0,47.4,57.6,37.3,9924,,,,315,315,,,,34.4,31.1
1971-01,,0,0,14,11,0,0,0,17,1,0,0,15,0,0,0.8,67,1767,685,4.4,43.1,0,42.9,52.2,33.5,8226,,,,315,315,,,,38,33.1
1971-02,,0,0,13,12,2,1,0,13,1,4,0,12,1,1,1.25,72,2347,579,5.77,57.7,1,44.3,55.4,33.2,10662,,,,315,315,,,,36.7,32
1971-03,,0,0,13,10,0,0,0,13,0,1,0,25,0,0,2.16,72,2889,542,8.65,60.3,0,47.5,58.2,36.8,13476,,,,315,225,,,,41.4,42.1
1971-04,,34,34,7,6,0,0,0,1,0,23,0,32,0,0,1.62,86,3050,161,4.09,78.3,0,60.8,73.6,48,18354,,,,315,315,,,,35.6,23
1971-05,,143,109,6,3,0,0,0,0,0,28,0,37,0,0,1.05,86,3107,58,2.12,71.1,0,66.7,77.9,55.4,18408,,,,225,225,,,,66.7,65.1
1971-06,,509,365,15,9,0,0,0,0,0,30,10,57,0,0,0.51,93,3107,0,3.33,65.2,0,77.2,87.4,67,16860,,,,270,270,,,,56.4,44.1
1971-07,,859,350,18,11,0,0,0,0,0,31,1,65,0,0,1.93,91,0,0,8.22,40,0,76.3,84.4,68.2,10524,,,,45,45,,,,47.2,34
1971-08,,1222,363,11,5,0,0,0,0,0,31,0,63,0,0,0.73,89,0,0,2.76,51.8,0,76.7,84.7,68.7,12870,,,,225,225,,,,39.1,23.9
1971-09,,1481,259,5,4,0,0,0,0,0,30,0,57,0,0,2.74,87,0,0,3.32,56,0,73.6,81.8,65.4,12528,,,,315,315,,,,30,21.9
1971-10,,1573,91,6,1,0,0,0,0,0,27,0,39,0,0,0.14,88,37,37,0.31,53.3,0,66.8,76,57.5,11364,,,,90,315,,,,33.3,21.9
1971-11,,1585,12,9,7,0,0,0,7,0,10,0,26,0,0,0.83,79,478,441,3.42,76,0,50.7,61.7,39.7,14316,,,,360,315,,,,42.5,29.1
1971-12,,1589,4,12,7,1,1,0,4,0,9,0,28,1,1,1.1,77,875,397,2.79,41.9,1,52.3,61.1,43.5,7746,,,,90,90,,,,49.4,34
1972-01,,0,0,16,9,0,0,0,9,1,1,0,5,0,0,1.94,70,1441,565,9.27,44.5,0,46.8,56.5,37,8448,,,,315,315,,,,47.2,32
1972-02,,0,0,10,8,0,0,0,14,0,3,0,21,0,0,0.77,75,2091,650,3.16,44.4,0,42.6,51.7,33.4,8514,,,,315,315,,,,55.3,38.9
1972-03,,3,3,18,11,0,0,0,6,0,8,0,25,0,0,1,77,2486,395,4.48,67,0,52.3,64.1,40.6,14892,,,,315,315,,,,46.1,31.1
1972-04,,56,52,7,4,0,0,0,1,0,20,0,30,0,0,0.92,87,2650,164,2.31,75.6,0,61.3,73.4,49.1,17736,,,,315,315,,,,54.1,38
1972-05,,124,69,13,7,0,0,0,0,0,29,0,49,0,0,2.05,84,2674,24,4.29,58.8,0,66.4,76,56.9,15234,,,,45,45,,,,35.6,25.9
1972-06,,345,221,5,4,0,0,0,0,0,30,2,48,0,0,1.81,90,2680,6,4.04,71.7,0,72.2,82.6,61.8,18600,,,,90,45,,,,56.4,38
1972-07,,709,364,12,8,0,0,0,0,0,31,7,61,0,0,1.44,94,0,0,3.81,65.8,0,76.7,86.4,67.1,17328,,,,225,225,,,,47.2,32
1972-08,,1100,392,8,6,0,0,0,0,0,31,6,65,0,0,0.89,92,0,0,2.78,67.3,0,77.6,86.8,68.5,16716,,,,225,270,,,,60.8,47
1972-09,,1393,292,8,4,0,0,0,0,0,30,3,49,0,0,0.55,92,3,3,1.86,64.2,0,74.6,84.5,64.8,14340,,,,315,315,,,,32.2,25.1
1972-10,,1414,22,7,4,0,0,0,0,0,22,0,34,0,0,2.08,82,146,142,3.04,57.6,0,61.1,71.1,51.1,12270,,,,90,90,,,,34.4,28
1972-11,,1421,6,9,6,0,0,0,5,0,2,0,28,0,0,0.89,80,616,470,3.96,45.5,0,49.5,58.2,40.9,8580,,,,270,270,,,,32.2,28
1972-12,,1421,0,13,9,0,0,0,10,0,1,0,16,0,0,2.11,74,1133,517,7.63,38.3,0,48.3,57,39.6,7098,,,,315,315,,,,43.6,34
1973-01,,0,0,12,10,0,1,0,16,4,0,0,16,0,1,3.48,67,1866,733,8.89,49.6,1,41.4,50.6,32.1,9462,,,,270,270,,,,48.3,34
1973-02,,0,0,5,3,0,0,0,16,0,0,0,16,0,0,2.83,68,2489,623,3.44,54.1,0,42.8,53.8,31.7,10038,,,,315,315,,,,34.4,25.9
1973-03,,10,10,12,11,0,0,0,2,0,11,0,31,0,0,2.57,81,2736,248,9.53,39.9,0,57.3,66.6,48.1,8916,,,,180,225,,,,57.5,40.9
1973-04,,23,13,8,4,0,0,0,1,0,14,0,26,0,0,2.38,79,2974,237,4.04,55.5,0,57.5,67.6,47.5,13002,,,,270,90,,,,36.7,28
1973-05,,97,73,11,9,0,0,0,0,0,28,0,39,0,0,2.1,86,3047,74,7.14,68.7,0,65,76.2,53.8,17814,,,,270,270,,,,52.8,42.1
1973-06,,413,316,10,7,0,0,0,0,0,30,0,63,0,0,1.41,89,3047,0,3.35,65.8,0,75.5,84.5,66.6,17016,,,,225,225,,,,44.7,36
1973-07,,843,430,9,8,0,0,0,0,0,31,8,67,0,0,0.58,92,0,0,2.1,65,0,78.9,87.6,70.1,17106,,,,360,135,,,,33.3,27.1
1973-08,,1225,382,6,5,0,0,0,0,0,31,6,62,0,0,0.5,91,0,0,1.35,57.5,0,77.3,86.3,68.4,14250,,,,135,135,,,,41.4,34
1973-09,,1542,317,9,7,0,0,0,0,0,30,2,51,0,0,1.03,92,1,1,4.16,59,0,75.5,84.3,66.8,13188,,,,315,315,,,,40.3,29.1
1973-10,,1618,76,4,3,0,0,0,0,0,27,0,36,0,0,0.45,85,89,88,0.75,71,0,64.6,74.9,54.4,14976,,,,315,315,,,,31.1,21.9
1973-11,,1638,19,10,5,0,0,0,3,0,14,0,27,0,0,1.38,80,391,301,2.31,70.1,0,55.6,67.2,44,13200,,,,315,315,,,,36.7,31.1
1973-12,,1638,0,9,7,0,0,0,17,1,1,0,17,0,0,2.42,70,1037,646,8.11,56.5,0,44.1,53.7,34.6,10458,,,,315,225,,,,44.7,34
1974-01,,0,0,19,11,0,0,0,3,0,5,0,28,0,0,1.25,72,1402,364,5.37,29.8,0,53.2,60.8,45.6,5664,,,,315,315,,,,40.3,34.9
1974-02,,0,0,11,10,0,0,0,14,0,3,0,17,0,0,1.26,73,1940,538,6.37,61.7,0,45.8,57.4,34.2,11454,,,,180,180,,,,43.6,31.1
1974-03,,22,21,9,6,0,0,0,2,0,18,0,30,0,0,0.55,85,2184,244,2.44,61,0,57.8,69.3,46.3,13518,,,,270,270,,,,70.2,48.1
1974-04,,63,42,6,5,0,0,0,0,0,21,0,37,0,0,1.62,84,2343,159,3.72,71.6,0,61.1,72.6,49.5,16884,,,,315,315,,,,36.7,29.1
1974-05,,255,192,13,10,0,0,0,0,0,31,0,48,0,0,0.87,88,2349,6,3.83,65.2,0,71,81.4,60.6,16872,,,,315,315,,,,58.6,44.1
