18.80683333,-66.812,14,3.24,md,pr71393318,pr
16.131,-62.1564,166.372,6.2,mww,us7000j5sc,us
18.3835,-67.40033333,14.11,3.11,md,pr71393298,pr
3.005,127.1757,35,4.7,mb,us7000j5s7,us
19.2095,-155.4018333,31.94,3.03,ml,hv73308437,hv
3.5756,128.5755,9.826,4.9,mb,us7000j5qh,us
41.128,-123.8753333,25.27,4.26,mw,nc73834441,nc
36.484,-120.6923333,10.28,3.02,ml,nc73834401,nc
37.3741667,-122.2261667,7.28,2.88,md,nc73834386,nc
18.02433333,-66.76866667,14.53,2.46,md,pr71393288,pr
18.0185,-67.26383333,34.74,2.92,md,pr71393278,pr
38.9264,142.0923,48.794,5,mb,us7000j5pu,us
36.0863,31.6512,87.259,4.2,mb,us7000j5ps,us
-56.4321,158.7822,10,4.7,mb,us7000j5pn,us
39.0628,70.7087,14.558,4.7,mb,us7000j5pg,us
-7.4437,122.9267,539.902,4.4,mb,us7000j5pe,us
59.6726,-152.1165,63.2,2.7,ml,ak023x4rman,ak
19.63583333,-65.87233333,46.57,3.4,md,pr71393268,pr
-15.4484,-172.8284,10,4.9,mb,us7000j5p0,us
59.7879,-150.2718,16.9,2.5,ml,ak023x47itq,ak
62.1494,-152.086,103.5,2.6,ml,ak023x40ltz,ak
35.4849,80.3517,10,4.2,mb,us7000j5nn,us
38.7511667,-123.0948333,6.28,3.59,mw,nc73834231,nc
11.9085,-87.7477,37.368,4.2,mb,us7000j5ni,us
18.9455,-66.43116667,20.19,2.9,md,pr71393253,pr
32.6949,23.4225,10,4,mb,us7000j5ne,us
2.7335,127.0413,61.757,4.3,mb,us7000j5mh,us
6.8247,123.6366,599.231,4.2,mb,us7000j5md,us
56.1896,-149.3174,15.172,3.4,ml,us7000j5m5,us
56.2551,-149.7959,10,3.9,ml,us7000j5lv,us
2.7461,127.0847,56.648,4.7,mb,us7000j5ls,us
41.1286667,-123.8765,26.26,3.66,mw,nc73834131,nc
36.8016667,-121.5186667,4.17,2.47,md,nc73834106,nc
36.8073333,-121.532,4.17,3.16,ml,nc73834081,nc
2.6331,126.8351,65.929,4.5,mb,us7000j5kz,us
13.841,-89.9523,7.141,4.1,mb,us7000j5kw,us
-21.4084,-174.196,10,5,mb,us7000j5km,us
2.6654,126.9787,63.606,4.8,mb,us7000j5kl,us
1.146,-85.258,39.223,4.8,mb,us7000j5kj,us
36.8096667,-121.531,5.32,3.56,mw,nc73834041,nc
-35.6972,-103.8494,10,4.8,mb,us7000j5ke,us
-17.342,-178.9889,553.014,4.5,mb,us7000j5jy,us
52.8083,152.9293,499.292,4.4,mb,us7000j5im,us
17.9455,-65.62116667,16.73,2.46,md,pr71393243,pr
19.6516,-65.7675,10,3.71,md,pr2023019000,pr
4.397,126.8701,47.934,4.4,mb,us7000j5ig,us
36.382,-97.6435,7.83,3.03,ml,ok2023bhzl,ok
35.8578333,-117.6995,8.5,3.35,ml,ci40403984,ci
13.7446,145.0964,120.896,5,mb,us7000j5hv,us
2.9275,127.049,53.443,4.8,mb,us7000j5ht,us
2.7597,127.0019,48.669,4.7,mb,us7000j5hq,us
41.317,142.5669,37.201,4.4,mb,us7000j5hp,us
19.2495,-155.4103333,32.84,2.82,ml,hv73307587,hv
-6.2454,125.3943,546.03,4.9,mb,us7000j5hm,us
53.5331,-163.6261,25.299,4.8,mb,us7000j5hk,us
35.5411,71.4241,96.044,5.1,mww,us7000j5hh,us
6.0677,125.6309,133.144,4.7,mb,us7000j5fu,us
53.5309,-163.6453,36.776,4.2,mb,us7000j5fr,us
2.8532,127.0514,48.192,4.5,mb,us7000j5fm,us
2.7518,127.0542,55.874,4.5,mb,us7000j5fk,us
53.4435,-163.5938,24.357,4.2,mb,us7000j5fb,us
-24.1063,-66.7243,202.01,4.6,mb,us7000j5f1,us
38.613,44.7799,10,4.2,mb,us7000j5f2,us
2.7042,127.0452,35,4.5,mb,us6000jjgz,us
-12.1655,166.7599,192.329,4.5,mb,us6000jjgw,us
-64.4289,174.8642,10,4.6,mb,us6000jjgx,us
-6.6529,104.1805,35,4.4,mb,us6000jjgv,us
-11.208,166.3807,10,4.5,mb,us6000jjh5,us
33.7326,137.2728,14.259,4.5,mb,us7000j5ep,us
17.318,-83.9092,33.145,4.2,mb,us6000jjgu,us
2.9459,127.2927,35,4.2,mb,us6000jjh4,us
39.4825,25.8279,10,4.3,mwr,us7000j5e7,us
19.8775,120.5851,10,4.3,mb,us6000jjgt,us
25.937,143.0309,10,4.6,mb,us7000j5e6,us
2.801,127.2439,35,4.4,mb,us6000jjgs,us
12.1382,94.4587,10,4.5,mb,us6000jjgr,us
19.47433333,-67.22083333,20.2,3.43,md,pr71393183,pr
44.2608,-116.217,8.532,2.6,ml,us7000j5dm,us
44.2853,-116.194,17.284,2.6,ml,us7000j5dk,us
18.3773,-68.8271,151,4.42,md,pr2023018000,pr
-0.8678,133.6173,35.541,4.4,mb,us7000j5cr,us
2.7796,126.9699,43.006,4.6,mb,us7000j5c1,us
31.63476374,-104.3991199,6.080151367,2.6,ml,tx2023bgqy,tx
-17.0224,175.5503,10,4.8,mb,us7000j5bm,us
2.7058,126.8415,49.823,4.8,mb,us7000j5bk,us
